Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std,EV_A,EV_B,EV_diff
12439,True,15,3,1,1.0,1,78,0.4,-49,0,1,True,0,0.4933333333333334,0.4061433010064071,1.0,1.8000000000000043,0.8000000000000043
12440,True,15,2,-6,1.0,-6,-6,0.8,-18,0,1,False,0,0.1866666666666666,0.3419830126663911,-6.0,-8.4,-2.4000000000000004
12441,True,15,3,54,0.05,6,9,0.95,-6,1,8,False,0,0.4933333333333334,0.3844600418893019,8.399999999999999,8.249999999999998,-0.15000000000000036
12448,True,15,4,37,0.05,26,27,1.0,27,0,1,False,0,0.4533333333333334,0.4033195589934446,26.55,27.0,0.4499999999999993
12449,True,15,4,-6,1.0,-6,35,0.4,-28,1,8,False,0,0.7866666666666667,0.2445598573141631,-6.0,-2.8000000000000007,3.1999999999999993
12451,True,15,5,8,1.0,8,6,0.99,-20,0,1,False,0,0.1733333333333333,0.2814926202195987,8.0,5.739999999999999,-2.2600000000000007
12452,True,15,5,18,0.01,3,87,0.01,0,2,3,True,1,0.6666666666666666,0.3436498771936898,3.15,0.87,-2.28
12456,True,15,2,99,0.2,-37,-10,1.0,-10,0,1,False,0,0.4133333333333333,0.341983012666391,-9.8,-10.0,-0.1999999999999993
12457,True,15,2,-10,1.0,-10,1,0.5,-21,1,6,False,0,0.5733333333333334,0.3990464825532174,-10.0,-10.0,0.0
12459,True,15,2,25,1.0,25,82,0.4,-18,0,1,False,0,0.2933333333333333,0.3283436063174123,25.0,22.000000000000007,-2.999999999999993
12462,True,15,2,8,1.0,8,18,0.5,-2,1,2,False,0,0.44,0.3561701038227982,8.0,8.0,0.0
12470,True,15,4,6,0.9,5,6,1.0,6,0,1,False,0,0.7466666666666666,0.3661901665736508,5.9,6.0,0.09999999999999964
12472,True,15,5,25,0.4,-17,17,0.5,-15,0,1,False,1,0.4733333333333334,0.3750555514409388,-0.1999999999999993,1.0,1.1999999999999993
12473,True,15,2,27,0.25,-9,37,0.4,-29,0,1,False,-1,0.2933333333333333,0.2491891612715892,0.0,-2.599999999999998,-2.599999999999998
12475,True,15,4,30,1.0,30,31,0.95,-26,0,1,False,0,0.28,0.3447566429485338,30.0,28.15,-1.8500000000000014
12478,True,15,3,55,0.6,-45,15,1.0,15,1,6,False,0,0.5466666666666666,0.4033195589934446,15.0,15.0,0.0
12479,True,15,2,-1,1.0,-1,39,0.5,-40,0,1,False,0,0.52,0.3004758131459407,-1.0,-0.5,0.5
12480,True,15,5,13,1.0,13,71,0.2,-5,1,6,False,0,0.3866666666666667,0.3814758308514571,13.0,10.200000000000001,-2.799999999999999
12485,True,16,2,23,1.0,23,50,0.1,17,0,1,False,0,0.6375,0.4395072999014541,23.0,20.3,-2.6999999999999993
12486,True,16,2,29,0.6,6,20,0.95,-22,0,1,False,0,0.275,0.3642343567906062,19.799999999999997,17.9,-1.8999999999999986
12488,True,16,3,26,1.0,26,99,0.25,-2,2,6,False,0,0.4125000000000001,0.389657969677682,26.0,23.25,-2.75
12489,True,16,3,64,0.5,-36,39,0.5,-9,0,1,False,0,0.6124999999999999,0.3757215280851853,14.0,15.0,1.0
12490,True,16,2,2,1.0,2,20,0.4,-8,1,8,False,0,0.65,0.3966526608171605,2.0,3.2,1.2000000000000002
12492,True,16,5,55,0.01,-4,19,0.25,-15,0,1,False,0,0.5375,0.3844910055298216,-3.41,-6.5,-3.09
12493,True,16,3,13,1.0,13,15,0.1,12,0,1,True,0,0.6625000000000001,0.3703601850451351,13.0,12.3,-0.6999999999999993
12497,True,16,3,2,1.0,2,15,0.25,-3,1,4,True,0,0.8,0.3265986323710904,2.0,1.5,-0.5
12500,True,18,3,32,0.8,12,30,0.5,23,1,4,True,0,0.4111111111111112,0.3848435723295877,28.0,26.5,-1.5
12502,True,18,3,14,1.0,14,43,0.1,11,1,6,False,0,0.4111111111111111,0.4309891344186395,14.0,14.2,0.1999999999999993
12504,True,18,5,103,0.25,-22,70,0.5,-49,0,1,True,0,0.5777777777777778,0.355718916719955,9.25,10.5,1.25
12505,True,18,3,25,1.0,25,103,0.25,-4,0,1,False,0,0.3666666666666667,0.4297742225319489,25.0,22.75,-2.25
12506,True,18,4,6,1.0,6,6,1.0,6,3,2,False,0,0.5888888888888889,0.4522998600471736,6.0,6.0,0.0
12507,True,18,2,16,1.0,16,17,0.99,15,2,3,False,0,0.6555555555555554,0.4273340368903081,16.0,16.979999999999997,0.9799999999999969
12508,True,18,2,-7,1.0,-7,-7,1.0,-7,1,8,True,0,0.7555555555555555,0.3110177264140917,-7.0,-7.0,0.0
12511,True,18,5,1,1.0,1,4,0.8,-4,1,8,False,0,0.7333333333333334,0.3497898528780825,1.0,2.4000000000000004,1.4000000000000004
12513,True,18,4,-10,1.0,-10,36,0.05,-13,0,1,False,0,0.4555555555555555,0.4104835344153816,-10.0,-10.549999999999999,-0.5499999999999989
12520,True,18,2,23,1.0,23,35,0.5,6,0,1,True,0,0.3666666666666665,0.2765331593774861,23.0,20.5,-2.5
12521,True,18,5,12,1.0,12,49,0.2,2,0,1,False,0,0.4925925925925926,0.3322640802537493,12.0,11.4,-0.5999999999999996
12522,True,18,3,20,1.0,20,65,0.25,9,0,1,False,0,0.5000000000000001,0.3378130356555583,20.0,23.0,3.0
12530,True,18,2,21,0.8,16,31,0.1,19,0,1,False,0,0.5222222222222224,0.3370382340949318,20.0,20.200000000000003,0.20000000000000284
12537,True,16,5,3,1.0,3,9,0.2,0,3,4,False,0,0.31875,0.3816084380618437,3.0,1.8,-1.2
12539,True,30,2,17,1.0,17,46,0.2,7,1,8,False,0,0.5800000000000002,0.4012050812756231,17.0,14.8,-2.1999999999999993
12541,True,16,3,33,0.5,-23,15,0.4,-1,0,1,False,0,0.7124999999999999,0.35,5.0,5.4,0.40000000000000036
12546,True,33,2,30,1.0,30,92,0.4,-16,0,1,False,0,0.3818181818181817,0.3441062203870934,30.0,27.200000000000003,-2.799999999999997
12547,True,16,3,6,1.0,6,72,0.4,-37,2,7,False,0,0.5625000000000001,0.3810074364978545,6.0,6.600000000000001,0.6000000000000014
12549,True,16,3,-1,1.0,-1,-3,0.6,-5,3,5,True,0,0.2125,0.3537890143385839,-1.0,-3.8,-2.8
12551,True,16,2,116,0.05,-12,94,0.2,-28,0,1,False,0,0.475,0.405791407827552,-5.599999999999998,-3.6000000000000014,1.9999999999999964
12555,True,16,2,-10,1.0,-10,79,0.05,-17,1,4,False,0,0.575,0.3642343567906062,-10.0,-12.2,-2.1999999999999993
12556,True,16,2,17,1.0,17,41,0.4,5,0,1,False,0,0.6625000000000001,0.3630886025935451,17.0,19.400000000000002,2.400000000000002
12557,True,16,5,57,0.05,-3,0,0.8,-17,1,4,False,0,0.3624999999999999,0.3879432948254165,4.440892098500626e-16,-3.3999999999999995,-3.4
12559,True,16,5,16,1.0,16,31,0.4,7,1,2,False,0,0.5750000000000001,0.405791407827552,16.0,16.6,0.6000000000000014
12560,True,16,2,13,0.9,-10,12,0.25,9,0,1,False,-1,0.7375,0.3556683848755748,10.700000000000001,9.75,-0.9500000000000011
12562,True,16,5,13,1.0,13,51,0.1,11,0,1,False,0,0.6875,0.3575378767813745,13.0,15.0,2.0
12563,True,16,3,17,1.0,17,63,0.25,4,0,1,False,0,0.525,0.3642343567906062,17.0,18.75,1.75
12564,True,16,5,9,1.0,9,21,0.75,-25,1,4,False,0,0.6750000000000002,0.3568379650952703,9.0,9.5,0.5
12567,True,16,4,27,1.0,27,32,0.95,-9,0,1,False,0,0.725,0.3255764119219941,27.0,29.95,2.9499999999999993
12569,True,32,3,49,0.5,-25,12,1.0,12,1,4,False,0,0.6000000000000001,0.3627849269550851,12.0,12.0,0.0
12571,True,16,3,28,1.0,28,91,0.25,10,3,6,False,0,0.475,0.3336665001664585,28.0,30.25,2.25
12575,True,16,5,22,1.0,22,33,0.05,18,0,1,False,0,0.3,0.3346640106136301,22.0,18.749999999999996,-3.2500000000000036
12577,True,16,2,26,1.0,26,82,0.4,-8,0,1,False,0,0.4500000000000001,0.3464101615137755,26.0,28.000000000000004,2.0000000000000036
12579,True,16,3,33,0.01,-7,-4,0.95,-37,0,1,False,0,0.5500000000000002,0.3540244812627134,-6.6,-5.650000000000001,0.9499999999999984
12580,True,16,4,24,0.25,8,32,0.1,6,1,8,False,0,0.4208333333333332,0.3263433774416144,12.0,8.600000000000001,-3.3999999999999986
12581,True,16,3,20,0.05,-8,0,0.2,-5,3,2,False,0,0.5624999999999999,0.311715682420161,-6.6,-4.0,2.5999999999999996
12583,True,16,3,7,0.4,-5,60,0.25,-24,0,1,False,0,0.4000000000000001,0.282842712474619,-0.19999999999999973,-3.0,-2.8000000000000003
12585,True,16,5,21,0.05,-3,34,0.4,-29,2,7,False,-1,0.5875,0.3461695153148719,-1.7999999999999996,-3.799999999999997,-1.9999999999999976
12588,True,16,3,2,0.01,-6,-2,0.9,-28,3,4,True,0,0.5249999999999999,0.3087609647175843,-5.92,-4.6,1.3200000000000003
12590,True,16,2,24,1.0,24,40,0.6,4,0,1,False,0,0.6000000000000001,0.3425395354310701,24.0,25.6,1.6000000000000014
12591,True,16,2,27,0.5,19,47,0.6,-16,3,2,True,0,0.4875000000000001,0.3008321791298265,23.0,21.799999999999997,-1.2000000000000028
12592,True,16,5,0,0.4,-12,1,0.01,-5,0,1,False,0,0.75,0.2581988897471611,-7.199999999999999,-4.94,2.259999999999999
12595,True,16,2,27,1.0,27,36,0.1,23,0,1,False,0,0.2625,0.4047633053197058,27.0,24.3,-2.6999999999999993
12597,True,16,5,5,0.95,2,30,0.5,-20,1,8,False,0,0.4875000000000001,0.3862210075418823,4.85,5.0,0.15000000000000036
12599,True,16,5,36,0.8,6,33,0.95,-34,1,8,False,0,0.2,0.282842712474619,30.0,29.649999999999995,-0.350000000000005
12600,True,16,4,22,1.0,22,34,0.8,-14,0,1,False,0,0.4875,0.4064070209367287,22.0,24.400000000000002,2.400000000000002
12602,True,16,3,28,0.75,4,23,0.9,14,1,8,False,-1,0.4125,0.4588027898781785,22.0,22.099999999999998,0.09999999999999787
12604,True,16,2,18,1.0,18,65,0.6,-50,1,2,True,0,0.4875,0.35,18.0,19.0,1.0
12608,True,16,4,8,0.9,7,22,0.6,-11,1,4,False,0,0.575,0.4312771730569565,7.9,8.799999999999999,0.8999999999999986
12611,True,16,4,30,1.0,30,32,0.99,29,0,1,False,0,0.6,0.4,30.0,31.97,1.9699999999999989
12612,True,16,5,46,0.75,-18,30,1.0,30,0,1,False,0,0.45625,0.3054368456271552,30.0,30.0,0.0
12615,True,16,5,24,0.8,-4,18,1.0,18,0,1,False,0,0.45,0.3055050463303893,18.400000000000002,18.0,-0.40000000000000213
12616,True,16,3,58,0.2,-5,16,0.25,6,1,8,False,0,0.7625000000000001,0.2334523505985751,7.600000000000001,8.5,0.8999999999999986
12618,True,16,5,2,0.8,-9,25,0.01,-2,0,1,False,0,0.3375,0.3844910055298216,-0.1999999999999995,-1.73,-1.5300000000000005
12620,True,16,2,30,0.05,14,106,0.25,-20,1,2,True,-1,0.45,0.3055050463303893,14.799999999999999,11.5,-3.299999999999999
12622,True,16,4,23,0.6,-24,89,0.05,-2,0,1,False,1,0.4625,0.3403429642777023,4.1999999999999975,2.5500000000000003,-1.6499999999999972
12623,True,16,4,-5,1.0,-5,99,0.25,-44,0,1,False,0,0.525,0.3,-5.0,-8.25,-3.25
12626,True,16,3,0,1.0,0,113,0.2,-24,0,1,False,0,0.375,0.3336665001664586,0.0,3.3999999999999986,3.3999999999999986
12628,True,33,3,21,0.8,18,51,0.4,2,0,1,False,0,0.4666666666666666,0.3662876829305985,20.4,21.6,1.2000000000000028
12629,True,16,3,19,1.0,19,84,0.5,-46,3,7,False,0,0.375,0.3336665001664586,19.0,19.0,0.0
12630,True,16,4,41,0.01,14,14,0.95,-42,3,4,False,-1,0.325,0.3568379650952703,14.27,11.199999999999998,-3.070000000000002
12635,True,16,5,11,1.0,11,11,1.0,11,3,2,False,0,0.275,0.3785938897200183,11.0,11.0,0.0
12637,True,16,2,22,1.0,22,26,0.01,24,0,1,False,0,0.65,0.3540244812627134,22.0,24.02,2.0199999999999996
12639,True,16,5,23,0.9,11,62,0.5,-24,0,1,False,0,0.3375000000000001,0.3324154027718932,21.799999999999997,19.0,-2.799999999999997
12641,True,16,3,37,0.75,8,28,0.75,24,1,4,True,-1,0.3,0.3502380143083653,29.75,27.0,-2.75
12642,True,16,4,26,1.0,26,48,0.5,1,0,1,False,0,0.3125,0.3862210075418822,26.0,24.5,-1.5
12643,True,15,4,21,1.0,21,24,0.4,18,1,6,False,0,0.4266666666666667,0.3990464825532174,21.0,20.4,-0.6000000000000014
12644,True,15,4,26,1.0,26,62,0.01,25,1,6,False,0,0.4933333333333334,0.439913411393435,26.0,25.37,-0.629999999999999
12645,True,15,4,7,1.0,7,29,0.6,-28,3,3,False,0,0.4133333333333333,0.341983012666391,7.0,6.1999999999999975,-0.8000000000000025
12646,True,15,5,25,0.1,6,38,0.25,1,1,2,False,0,0.2666666666666666,0.359894164336975,7.9,10.25,2.3499999999999996
12647,True,15,2,19,1.0,19,17,0.6,16,0,1,False,0,0.1066666666666666,0.2120197654757238,19.0,16.6,-2.3999999999999986
12650,True,15,3,68,0.25,-7,12,1.0,12,0,1,False,0,0.8266666666666667,0.2374467358818654,11.75,12.0,0.25
12651,True,15,2,60,0.01,26,35,0.9,-22,0,1,False,0,0.3538461538461539,0.3135702299254823,26.34,29.3,2.960000000000001
12652,True,15,2,30,1.0,30,31,0.8,16,0,1,False,0,0.36,0.4548155041960893,30.0,28.0,-2.0
12653,True,15,5,68,0.05,24,89,0.2,11,1,4,False,0,0.2666666666666666,0.3598941643369749,26.199999999999996,26.6,0.4000000000000057
12654,True,15,2,56,0.4,-31,4,0.9,2,3,4,False,0,0.6933333333333334,0.3614784456460256,3.8000000000000043,3.8,-4.440892098500626e-15
12655,True,15,2,-3,1.0,-3,20,0.05,-6,0,1,True,0,0.5333333333333333,0.3598941643369749,-3.0,-4.699999999999999,-1.6999999999999993
12658,True,15,3,7,1.0,7,10,0.01,6,0,1,True,0,0.4933333333333334,0.4267261863247181,7.0,6.039999999999999,-0.9600000000000009
12659,True,16,2,29,1.0,29,48,0.1,30,0,1,False,0,0.9125,0.1454876856186346,29.0,31.8,2.8000000000000007
12665,True,16,3,23,1.0,23,39,0.05,24,0,1,True,0,0.9625,0.1087811258138714,23.0,24.749999999999996,1.7499999999999964
12666,True,16,5,9,1.0,9,35,0.25,3,0,1,False,0,0.525,0.2909753712372692,9.0,11.0,2.0
12668,True,16,4,-7,1.0,-7,9,0.25,-11,0,1,True,0,0.6875,0.35,-7.0,-6.0,1.0
12669,True,16,4,28,1.0,28,30,0.99,-8,2,2,False,0,0.7875,0.3222318006239193,28.0,29.619999999999997,1.6199999999999974
12670,True,16,3,15,1.0,15,33,0.5,2,0,1,False,0,0.625,0.3336665001664586,15.0,17.5,2.5
12671,True,16,3,25,1.0,25,55,0.5,-3,0,1,False,0,0.45,0.3540244812627134,25.0,26.0,1.0
12672,True,16,4,16,1.0,16,58,0.01,16,1,2,True,0,0.8999999999999999,0.1460593486680443,16.0,16.419999999999998,0.41999999999999815
12673,True,16,2,7,1.0,7,13,0.5,-4,2,5,False,0,0.55,0.4226897995772629,7.0,4.5,-2.5
12674,True,16,3,18,1.0,18,21,0.99,-3,0,1,True,0,0.3750000000000001,0.3492849839314596,18.0,20.759999999999998,2.759999999999998
12676,True,16,5,27,0.8,-37,30,0.05,12,0,1,False,0,0.6125,0.3612478373637689,14.200000000000003,12.899999999999999,-1.3000000000000043
12678,True,16,3,29,0.6,-33,2,0.6,1,0,1,False,0,0.525,0.3255764119219941,4.1999999999999975,1.6,-2.5999999999999974
12679,True,16,2,76,0.4,-39,34,0.1,6,2,6,True,0,0.8125000000000001,0.212524508390601,7.0000000000000036,8.8,1.7999999999999972
12682,True,16,4,66,0.6,-37,31,0.75,0,1,2,False,0,0.575,0.3642343567906062,24.8,23.25,-1.5500000000000007
12683,True,16,3,4,0.4,-13,-9,0.99,-13,0,1,False,0,0.25,0.2780887148615228,-6.199999999999999,-9.040000000000001,-2.8400000000000016
12684,True,16,2,44,0.5,8,32,0.5,22,1,4,False,0,0.4,0.282842712474619,26.0,27.0,1.0
12685,True,16,5,92,0.25,-28,44,0.1,-2,0,1,True,-1,0.6250000000000001,0.3492849839314596,2.0,2.6000000000000005,0.6000000000000005
12688,True,16,5,24,0.05,11,17,0.95,-23,1,4,False,0,0.6,0.3651483716701107,11.649999999999999,14.999999999999998,3.3499999999999996
12692,True,16,3,28,1.0,28,68,0.6,-40,1,6,False,0,0.4125,0.4031128874149275,28.0,24.799999999999997,-3.200000000000003
12693,True,16,5,15,1.0,15,35,0.25,10,0,1,True,0,0.5874999999999999,0.3612478373637688,15.0,16.25,1.25
12696,True,16,3,18,0.9,-2,30,0.01,13,0,1,False,0,0.6196428571428573,0.3313495390170367,16.0,13.17,-2.83
12701,True,16,3,-7,1.0,-7,5,0.1,-12,1,4,False,0,0.575,0.3492849839314596,-7.0,-10.3,-3.3000000000000007
12702,True,16,4,17,0.75,-6,46,0.5,-19,2,2,False,0,0.6,0.3183289703016885,11.25,13.5,2.25
12705,True,16,3,36,0.05,0,20,0.1,2,0,1,False,0,0.6375000000000001,0.3810074364978545,1.8,3.8,1.9999999999999998
12708,True,15,4,72,0.4,-38,7,0.8,-7,1,8,True,0,0.4533333333333334,0.3814758308514571,6.0,4.200000000000001,-1.799999999999999
12709,True,15,4,17,1.0,17,15,0.99,3,0,1,False,0,0.2266666666666666,0.3283436063174123,17.0,14.879999999999999,-2.120000000000001
12712,True,15,2,28,0.9,11,25,0.9,4,1,6,False,-1,0.2133333333333332,0.341983012666391,26.299999999999997,22.9,-3.3999999999999986
12713,True,15,3,73,0.1,-19,79,0.2,-32,0,1,False,0,0.539047619047619,0.3706218345128725,-9.8,-9.8,0.0
12714,True,15,4,-9,1.0,-9,-7,0.99,-11,0,1,True,0,0.7066666666666668,0.3283436063174123,-9.0,-7.04,1.96
12719,True,15,2,-10,1.0,-10,-10,0.99,-34,0,1,False,0,0.1733333333333333,0.2814926202195987,-10.0,-10.24,-0.2400000000000002
12721,True,15,4,3,1.0,3,40,0.25,-7,0,1,False,0,0.4933333333333334,0.3614784456460256,3.0,4.75,1.75
12725,True,15,4,7,1.0,7,7,1.0,7,1,4,True,0,0.52,0.4459340117743239,7.0,7.0,0.0
12726,True,15,5,24,0.5,-22,6,0.9,-14,0,1,False,0,0.5599999999999999,0.3718678720805473,1.0,4.000000000000001,3.000000000000001
12727,True,15,5,24,0.6,22,28,0.2,23,0,1,False,0,0.7466666666666667,0.3335237551331168,23.2,24.000000000000004,0.8000000000000043
12729,True,15,3,32,0.6,-23,17,0.9,-26,2,4,False,0,0.6844444444444446,0.2587720289423935,9.999999999999998,12.700000000000001,2.700000000000003
12731,True,15,3,5,0.4,2,9,0.9,-30,1,4,False,0,0.56,0.4222389303293981,3.2,5.1000000000000005,1.9000000000000004
12732,True,15,2,54,0.4,-16,18,0.4,10,0,1,False,0,0.7733333333333333,0.198086080374405,12.000000000000002,13.2,1.1999999999999975
12733,True,15,4,-8,1.0,-8,-5,0.5,-9,3,4,False,0,0.6,0.4598136268408881,-8.0,-7.0,1.0
12734,True,15,4,12,0.1,4,5,1.0,5,0,1,False,0,0.4933333333333334,0.4267261863247181,4.800000000000001,5.0,0.1999999999999993
12735,True,15,3,7,1.0,7,47,0.25,-4,0,1,False,0,0.5066666666666666,0.3011090610836324,7.0,8.75,1.75
12736,True,15,4,58,0.2,-10,47,0.4,-21,0,1,False,0,0.48,0.352946778667023,3.6000000000000014,6.200000000000001,2.5999999999999996
12739,True,15,3,19,0.6,-14,67,0.2,-13,0,1,True,0,0.5333333333333333,0.4047338925881101,5.8,3.0,-2.8
12744,True,15,3,26,0.5,-4,24,0.75,-25,0,1,False,0,0.32,0.2908116719999879,11.0,11.75,0.75
12749,True,15,3,4,1.0,4,20,0.5,-12,0,1,False,0,0.5066666666666667,0.3692979181920098,4.0,4.0,0.0
12755,True,16,3,69,0.2,-6,22,0.4,3,0,1,False,0,0.8250000000000001,0.1914854215512677,9.0,10.600000000000001,1.6000000000000014
12757,True,16,3,71,0.25,-29,90,0.2,-28,2,7,False,0,0.5375,0.3324154027718932,-4.0,-4.400000000000002,-0.40000000000000213
12758,True,16,3,0,1.0,0,0,1.0,0,2,5,False,0,0.5375,0.3556683848755748,0.0,0.0,0.0
12759,True,16,5,-3,1.0,-3,70,0.2,-20,1,4,False,0,0.5874999999999999,0.3537890143385838,-3.0,-2.0,1.0
12761,True,16,5,0,1.0,0,45,0.01,1,1,6,False,0,0.9,0.2309401076758503,0.0,1.44,1.44
12762,True,16,5,12,1.0,12,25,0.8,-32,2,5,False,0,0.6,0.2921186973360886,12.0,13.600000000000001,1.6000000000000014
12763,True,16,5,15,1.0,15,15,1.0,15,2,2,False,0,0.5624999999999999,0.4080441152620633,15.0,15.0,0.0
12764,True,16,4,3,1.0,3,5,0.8,2,1,2,False,0,0.9,0.1788854381999831,3.0,4.4,1.4000000000000004
12765,True,16,2,20,1.0,20,38,0.2,16,0,1,False,0,0.375,0.3714835124201341,20.0,20.400000000000002,0.40000000000000213
12766,True,16,4,21,1.0,21,47,0.5,-2,2,5,True,0,0.5875,0.3612478373637688,21.0,22.5,1.5
12768,True,16,2,30,0.8,2,61,0.5,-10,0,1,False,0,0.4375000000000001,0.3364025366531392,24.4,25.5,1.1000000000000014
12770,True,16,5,8,0.2,-11,-6,0.8,-26,0,1,False,0,0.3500000000000001,0.3687817782917155,-7.200000000000001,-10.0,-2.799999999999999
12774,True,16,3,1,0.5,-15,41,0.01,-5,3,2,False,0,0.55,0.4226897995772628,-7.0,-4.54,2.46
12776,True,16,3,19,1.0,19,22,0.75,17,1,4,False,0,0.7124999999999999,0.3721558813185679,19.0,20.75,1.75
12777,True,16,2,56,0.6,-27,23,1.0,23,0,1,False,0,0.5750000000000001,0.4057914078275521,22.8,23.0,0.1999999999999993
12783,True,16,2,29,1.0,29,43,0.25,25,0,1,False,0,0.675,0.3855731664245668,29.0,29.5,0.5
12784,True,16,2,28,1.0,28,28,1.0,28,2,4,False,0,0.5625,0.4080441152620633,28.0,28.0,0.0
12785,True,16,3,22,1.0,22,37,0.05,23,0,1,True,0,0.5750000000000001,0.4187282332651254,22.0,23.7,1.6999999999999993
12789,True,16,4,27,0.4,-8,6,1.0,6,0,1,False,0,0.7374999999999998,0.3159641329855863,6.000000000000001,6.0,-8.881784197001252e-16
12790,True,16,4,3,1.0,3,8,0.25,-1,0,1,False,0,0.25,0.2683281572999748,3.0,1.25,-1.75
12791,True,32,2,29,1.0,29,37,0.8,-7,0,1,False,0,0.4916666666666666,0.3299831645537221,29.0,28.200000000000003,-0.7999999999999972
12792,True,16,4,2,0.6,0,19,0.6,-33,1,6,False,1,0.4500000000000001,0.3966526608171605,1.2,-1.8000000000000007,-3.000000000000001
12793,True,16,5,-7,1.0,-7,7,0.4,-16,1,8,True,0,0.9088235294117648,0.1613381184530631,-7.0,-6.799999999999999,0.20000000000000107
12794,True,32,3,46,0.2,-14,-2,1.0,-2,0,1,False,0,0.46875,0.3649458643017725,-2.0,-2.0,0.0
12795,True,16,3,21,0.5,3,39,0.6,-33,3,4,False,0,0.4,0.4381780460041329,12.0,10.199999999999998,-1.8000000000000025
12799,True,16,3,5,1.0,5,5,0.99,-43,3,5,True,0,0.2625,0.3556683848755748,5.0,4.52,-0.4800000000000004
12802,True,16,3,80,0.01,8,18,0.1,9,0,1,False,0,0.575,0.3855731664245668,8.72,9.9,1.1799999999999997
12804,True,16,4,29,1.0,29,35,0.6,24,2,3,False,0,0.8250000000000001,0.2909753712372692,29.0,30.6,1.6000000000000014
12806,True,16,2,10,1.0,10,70,0.5,-44,1,2,False,0,0.4464285714285714,0.3787376095276892,10.0,13.0,3.0
12807,True,16,3,25,1.0,25,101,0.25,4,0,1,True,0,0.5791666666666667,0.2918332857414772,25.0,28.25,3.25
12808,True,16,5,23,1.0,23,83,0.2,12,2,4,True,0,0.6375000000000001,0.3810074364978545,23.0,26.200000000000003,3.200000000000003
12810,True,16,3,7,1.0,7,61,0.4,-25,0,1,False,0,0.6,0.3183289703016885,7.0,9.400000000000002,2.400000000000002
12812,True,16,3,23,0.8,3,41,0.4,-1,0,1,False,0,0.3750000000000001,0.3255764119219941,19.000000000000004,15.800000000000002,-3.200000000000001
12814,True,16,3,32,0.75,8,55,0.4,6,2,2,False,0,0.425,0.3642343567906063,26.0,25.6,-0.3999999999999986
12815,True,16,2,0,1.0,0,43,0.1,-5,1,6,False,0,0.4545454545454546,0.3871773961482698,0.0,-0.20000000000000018,-0.20000000000000018
12816,True,16,5,104,0.25,-20,61,0.25,-9,0,1,False,0,0.6,0.39327683210007,11.0,8.5,-2.5
12817,True,16,3,56,0.2,12,103,0.4,-31,2,3,False,-1,0.3986111111111112,0.3485862098233554,20.800000000000004,22.600000000000005,1.8000000000000007
12819,True,15,2,23,1.0,23,75,0.25,9,1,8,False,0,0.2843771043771043,0.3151470905326972,23.0,25.5,2.5
12821,True,15,5,4,1.0,4,45,0.1,0,0,1,False,0,0.3942857142857143,0.4291424766975677,4.0,4.5,0.5
12823,True,15,5,52,0.25,0,48,0.5,-17,0,1,False,1,0.3733333333333333,0.3104528182847635,13.0,15.5,2.5
12827,True,15,5,15,1.0,15,15,0.8,1,0,1,False,0,0.2133333333333333,0.2972893411828826,15.0,12.2,-2.8000000000000007
12828,True,15,4,53,0.25,22,87,0.25,12,0,1,False,0,0.4838095238095238,0.4021033136271473,29.75,30.75,1.0
12830,True,15,3,55,0.1,-3,7,0.95,-29,0,1,False,-1,0.5333333333333333,0.3976119189552021,2.8,5.199999999999998,2.3999999999999986
12831,True,15,4,1,0.9,-20,65,0.25,-20,0,1,False,0,0.3885714285714286,0.3740566365497861,-1.0999999999999996,1.25,2.3499999999999996
12832,True,15,4,46,0.6,-24,24,0.9,-13,0,1,False,0,0.5140740740740741,0.3593906921528631,17.999999999999996,20.3,2.3000000000000043
12833,True,15,2,64,0.1,24,33,0.9,-19,0,1,True,0,0.2933333333333333,0.3534860406754147,28.0,27.8,-0.1999999999999993
12835,True,15,5,-5,0.1,-7,0,0.5,-20,1,4,False,0,0.5066666666666667,0.3614784456460256,-6.8,-10.0,-3.2
12838,True,15,5,27,1.0,27,32,0.4,20,0,1,False,0,0.5466666666666666,0.4172472146045293,27.0,24.8,-2.1999999999999993
12839,True,15,5,47,0.05,18,19,1.0,19,2,6,False,0,0.4800000000000001,0.3839642840533107,19.45,19.0,-0.4499999999999993
