bRate,A,B
0.5777777777777778,"[[0.8, 28.0], [0.199999999999999, -12.0]]","[[0.9, 17.0], [0.00078125, 22.5], [0.0054687500000000005, 23.5], [0.01640625, 24.5], [0.02734375, 25.5], [0.02734375, 26.5], [0.01640625, 27.5], [0.0054687500000000005, 28.5], [0.00078125, 29.5]]"
0.1,"[[0.05, 8.0], [0.9500000000000001, 2.0]]","[[0.25, -17.0], [0.75, 6.0]]"
0.5666666666666667,"[[0.2, 69.0], [0.8, -21.0]]","[[0.6000000000000001, -30.0], [0.4, 40.0]]"
0.3888888888888888,"[[0.25, 36.0], [0.75, 19.0]]","[[0.099999999999999, -11.0], [0.1125, 31.5], [0.3375, 32.5], [0.3375, 33.5], [0.1125, 34.5]]"
0.1888888888888888,"[[1.0, 3.0], [0.0, 3.0]]","[[0.75, -16.0], [0.25, 33.0]]"
0.2444444444444445,"[[1.0, 14.0], [0.0, 14.0]]","[[0.5, -2.0], [0.5, 18.0]]"
0.2444444444444445,"[[0.9500000000000001, 3.0], [0.05, -19.0]]","[[0.75, -25.0], [0.125, 125.0], [0.0625, 123.0], [0.03125, 119.0], [0.015625, 111.0], [0.0078125, 95.0], [0.00390625, 63.0], [0.00390625, -1.0]]"
0.1888888888888888,"[[0.5, 27.0], [0.5, 21.0]]","[[0.199999999999999, 18.0], [0.8, 24.0]]"
0.3875,"[[0.05, 41.0], [0.9500000000000001, -2.0]]","[[0.8, -10.0], [0.1, 9.0], [0.05, 11.0], [0.049999999999999004, 15.0]]"
0.525,"[[0.99, 25.0], [0.01, 24.0]]","[[0.6000000000000001, 7.0], [0.2, 49.0], [0.199999999999999, 51.0]]"
0.4,"[[0.4, 62.0], [0.6000000000000001, -15.0]]","[[0.5, -38.0], [0.5, 69.0]]"
0.6249999999999999,"[[1.0, 16.0], [0.0, 16.0]]","[[0.5, 9.0], [0.00390625, 25.5], [0.02734375, 26.5], [0.08203125, 27.5], [0.13671875, 28.5], [0.13671875, 29.5], [0.08203125, 30.5], [0.02734375, 31.5], [0.00390625, 32.5]]"
0.2,"[[1.0, 17.0], [0.0, 17.0]]","[[0.199999999999999, 13.0], [0.8, 17.0]]"
0.475,"[[1.0, -1.0], [0.0, -1.0]]","[[0.75, -22.0], [0.25, 66.0]]"
0.5499999999999999,"[[0.9500000000000001, 28.0], [0.05, 6.0]]","[[0.9500000000000001, 22.0], [0.05, 90.0]]"
0.4000000000000001,"[[1.0, 0.0], [0.0, 0.0]]","[[0.75, -16.0], [0.03125, 65.5], [0.09375000000000001, 66.5], [0.09375000000000001, 67.5], [0.03125, 68.5]]"
0.6875,"[[1.0, 25.0], [0.0, 25.0]]","[[0.6000000000000001, 27.0], [0.2, 31.5], [0.2, 32.5]]"
0.575,"[[0.01, 39.0], [0.99, 6.0]]","[[0.199999999999999, -17.0], [0.4, 9.0], [0.2, 11.0], [0.1, 15.0], [0.099999999999999, 23.0]]"
0.625,"[[0.4, 13.0], [0.6000000000000001, 8.0]]","[[0.099999999999999, -23.0], [0.00703125, 18.5], [0.04921875, 19.5], [0.14765625000000002, 20.5], [0.24609375, 21.5], [0.24609375, 22.5], [0.14765625000000002, 23.5], [0.04921875, 24.5], [0.00703125, 25.5]]"
0.5553349875930523,"[[0.5, 68.0], [0.5, -12.0]]","[[0.6000000000000001, -16.0], [0.4, 110.0]]"
0.5874999999999999,"[[1.0, 28.0], [0.0, 28.0]]","[[0.99, 27.0], [0.01, 42.0]]"
0.3125000000000001,"[[1.0, 18.0], [0.0, 18.0]]","[[0.6000000000000001, 0.0], [0.4, 38.0]]"
0.8117647058823529,"[[1.0, 18.0], [0.0, 18.0]]","[[0.9500000000000001, 25.0], [0.05, 41.0]]"
0.2352941176470588,"[[0.9500000000000001, 30.0], [0.05, 29.0]]","[[0.5, -8.0], [0.5, 86.0]]"
0.2117647058823529,"[[0.1, 17.0], [0.9, -1.0]]","[[0.9500000000000001, -7.0], [0.05, 90.0]]"
0.3764705882352941,"[[0.1, 69.0], [0.9, 8.0]]","[[0.25, -5.0], [0.375, 18.5], [0.375, 19.5]]"
0.3294117647058824,"[[0.5, 61.0], [0.5, -1.0]]","[[0.5, 2.0], [0.25, 47.0], [0.125, 49.0], [0.0625, 53.0], [0.03125, 61.0], [0.015625, 77.0], [0.015625, 109.0]]"
0.3691176470588236,"[[1.0, 11.0], [0.0, 11.0]]","[[0.4, -29.0], [0.6000000000000001, 52.0]]"
0.3764705882352941,"[[1.0, 20.0], [0.0, 20.0]]","[[0.4, 4.0], [0.30000000000000004, 31.0], [0.15, 29.0], [0.15000000000000002, 25.0]]"
0.4117647058823529,"[[0.01, 17.0], [0.99, -3.0]]","[[0.9, -7.0], [0.1, 95.0]]"
0.2588235294117647,"[[1.0, 25.0], [0.0, 25.0]]","[[0.75, 3.0], [0.03125, 72.5], [0.09375000000000001, 73.5], [0.09375000000000001, 74.5], [0.03125, 75.5]]"
0.776470588235294,"[[1.0, 0.0], [0.0, 0.0]]","[[0.5, -4.0], [0.5, 21.0]]"
0.719022154316272,"[[1.0, 2.0], [0.0, 2.0]]","[[0.099999999999999, -16.0], [0.9, 9.0]]"
0.2235294117647058,"[[1.0, 8.0], [0.0, 8.0]]","[[0.9, -2.0], [0.1, 73.0]]"
0.7647058823529412,"[[1.0, 13.0], [0.0, 13.0]]","[[0.9500000000000001, 22.0], [0.025, 31.0], [0.0125, 33.0], [0.00625, 37.0], [0.00625, 45.0]]"
0.6823529411764706,"[[1.0, -9.0], [0.0, -9.0]]","[[0.099999999999999, -15.0], [0.9, -7.0]]"
0.3604166666666666,"[[0.9500000000000001, 1.0], [0.05, -27.0]]","[[0.99, -9.0], [0.01, 41.0]]"
0.9,"[[1.0, -1.0], [0.0, -1.0]]","[[0.99, 1.0], [0.005, 6.0], [0.0025, 8.0], [0.00125, 12.0], [0.000625, 20.0], [0.000625, 36.0]]"
0.5483870967741936,"[[1.0, -2.0], [0.0, -2.0]]","[[0.75, -30.0], [0.001953125, 82.5], [0.013671875, 83.5], [0.041015625, 84.5], [0.068359375, 85.5], [0.068359375, 86.5], [0.041015625, 87.5], [0.013671875, 88.5], [0.001953125, 89.5]]"
0.75,"[[1.0, 21.0], [0.0, 21.0]]","[[0.25, 7.0], [0.09375000000000001, 30.5], [0.28125, 31.5], [0.28125, 32.5], [0.09375000000000001, 33.5]]"
0.6125,"[[1.0, 27.0], [0.0, 27.0]]","[[0.5, 30.0], [0.25, 28.0], [0.125, 24.0], [0.125, 16.0]]"
0.85,"[[0.9500000000000001, -9.0], [0.05, -15.0]]","[[0.75, -9.0], [0.125, 7.0], [0.0625, 9.0], [0.03125, 13.0], [0.015625, 21.0], [0.0078125, 37.0], [0.0078125, 69.0]]"
0.35,"[[0.25, 23.0], [0.75, 14.0]]","[[1.0, 16.0]]"
0.625,"[[0.2, 15.0], [0.8, 5.0]]","[[0.199999999999999, -11.0], [0.00625, 12.5], [0.043750000000000004, 13.5], [0.13125, 14.5], [0.21875000000000003, 15.5], [0.21875000000000003, 16.5], [0.13125, 17.5], [0.043750000000000004, 18.5], [0.00625, 19.5]]"
0.8125000000000001,"[[0.01, 60.0], [0.99, -3.0]]","[[0.99, 1.0], [0.01, 53.0]]"
0.3375,"[[1.0, 18.0], [0.0, 18.0]]","[[0.199999999999999, -27.0], [0.8, 24.0]]"
0.6000000000000001,"[[0.6000000000000001, 23.0], [0.4, -32.0]]","[[0.5, -43.0], [0.5, 56.0]]"
0.3125000000000001,"[[1.0, 12.0], [0.0, 12.0]]","[[0.75, -17.0], [0.25, 84.0]]"
0.7124999999999999,"[[1.0, 19.0], [0.0, 19.0]]","[[0.199999999999999, -28.0], [0.00625, 35.5], [0.043750000000000004, 36.5], [0.13125, 37.5], [0.21875000000000003, 38.5], [0.21875000000000003, 39.5], [0.13125, 40.5], [0.043750000000000004, 41.5], [0.00625, 42.5]]"
0.7500000000000001,"[[0.2, 47.0], [0.8, -8.0]]","[[0.01, 2.0], [0.99, 5.0]]"
0.7647058823529411,"[[0.4, 99.0], [0.6000000000000001, -36.0]]","[[0.9500000000000001, 13.0], [0.05, 110.0]]"
0.8352941176470589,"[[1.0, 21.0], [0.0, 21.0]]","[[0.8, 22.0], [0.2, 27.0]]"
0.5647058823529412,"[[1.0, 18.0], [0.0, 18.0]]","[[0.75, 5.0], [0.25, 82.0]]"
0.9647058823529412,"[[1.0, 3.0], [0.0, 3.0]]","[[0.9500000000000001, 5.0], [0.0015624999999999999, 9.5], [0.0078125, 10.5], [0.015625, 11.5], [0.015625, 12.5], [0.0078125, 13.5], [0.0015624999999999999, 14.5]]"
0.7411764705882354,"[[1.0, 20.0], [0.0, 20.0]]","[[0.5, 7.0], [0.015625, 47.5], [0.078125, 48.5], [0.15625, 49.5], [0.15625, 50.5], [0.078125, 51.5], [0.015625, 52.5]]"
0.3411764705882353,"[[1.0, 18.0], [0.0, 18.0]]","[[0.75, -7.0], [0.25, 84.0]]"
0.6470588235294118,"[[1.0, -5.0], [0.0, -5.0]]","[[0.9, -8.0], [0.1, 14.0]]"
0.7882352941176471,"[[1.0, 7.0], [0.0, 7.0]]","[[0.6000000000000001, 3.0], [0.4, 29.0]]"
0.9058823529411764,"[[1.0, -6.0], [0.0, -6.0]]","[[0.99, 0.0], [0.00125, -0.5], [0.0037500000000000003, 0.5], [0.0037500000000000003, 1.5], [0.00125, 2.5]]"
0.5882352941176473,"[[0.2, 101.0], [0.8, 8.0]]","[[0.8, 28.0], [0.2, 33.0]]"
0.411764705882353,"[[0.05, 69.0], [0.9500000000000001, 12.0]]","[[0.4, -13.0], [0.30000000000000004, 24.0], [0.15, 26.0], [0.075, 30.0], [0.07500000000000001, 38.0]]"
0.6823529411764707,"[[0.4, 80.0], [0.6000000000000001, -20.0]]","[[0.75, 15.0], [0.25, 17.0]]"
0.4125,"[[1.0, 24.0], [0.0, 24.0]]","[[0.75, 10.0], [0.25, 53.0]]"
0.475,"[[0.75, 35.0], [0.25, -14.0]]","[[0.4, -11.0], [0.30000000000000004, 44.5], [0.30000000000000004, 45.5]]"
0.475,"[[1.0, 1.0], [0.0, 1.0]]","[[0.4, -22.0], [0.018750000000000003, 8.5], [0.09375000000000001, 9.5], [0.1875, 10.5], [0.1875, 11.5], [0.09375000000000001, 12.5], [0.018750000000000003, 13.5]]"
0.375,"[[1.0, 23.0], [0.0, 23.0]]","[[0.75, 12.0], [0.125, 65.0], [0.0625, 67.0], [0.0625, 71.0]]"
0.5750000000000001,"[[1.0, 14.0], [0.0, 14.0]]","[[0.4, 0.0], [0.6000000000000001, 30.0]]"
0.0875,"[[1.0, -10.0], [0.0, -10.0]]","[[0.01, -28.0], [0.99, -12.0]]"
0.325,"[[1.0, 15.0], [0.0, 15.0]]","[[0.9500000000000001, 14.0], [0.00625, 14.5], [0.018750000000000003, 15.5], [0.018750000000000003, 16.5], [0.00625, 17.5]]"
0.6625,"[[1.0, 26.0], [0.0, 26.0]]","[[0.199999999999999, -4.0], [0.8, 42.0]]"
0.5749999999999998,"[[0.99, 22.0], [0.01, 22.0]]","[[0.99, 20.0], [0.00125, 38.5], [0.0037500000000000003, 39.5], [0.0037500000000000003, 40.5], [0.00125, 41.5]]"
0.2875,"[[0.4, 39.0], [0.6000000000000001, 4.0]]","[[0.01, 6.0], [0.12375000000000001, 10.5], [0.371249999999999, 11.5], [0.371249999999999, 12.5], [0.12375000000000001, 13.5]]"
0.5625,"[[1.0, 18.0], [0.0, 18.0]]","[[0.9500000000000001, 15.0], [0.025, 84.0], [0.0125, 82.0], [0.00625, 78.0], [0.0031249999999999997, 70.0], [0.0015624999999999999, 54.0], [0.00078125, 22.0], [0.00078125, -42.0]]"
0.26875,"[[0.5, 7.0], [0.5, -7.0]]","[[0.8, -15.0], [0.2, 77.0]]"
0.8625,"[[1.0, 13.0], [0.0, 13.0]]","[[0.8, 18.0], [0.2, 26.0]]"
0.36,"[[1.0, 7.0], [0.0, 7.0]]","[[0.75, -21.0], [0.25, 102.0]]"
0.2133333333333332,"[[1.0, 12.0], [0.0, 12.0]]","[[0.75, 5.0], [0.25, 13.0]]"
0.3733333333333333,"[[1.0, -10.0], [0.0, -10.0]]","[[0.99, -17.0], [0.01, 17.0]]"
0.3733333333333333,"[[0.25, 21.0], [0.75, 9.0]]","[[0.8, 6.0], [0.2, 41.0]]"
0.16,"[[1.0, 6.0], [0.0, 6.0]]","[[0.99, -2.0], [0.005, 33.0], [0.005, 35.0]]"
0.76,"[[0.75, 2.0], [0.25, -38.0]]","[[0.5, -38.0], [0.5, 44.0]]"
0.8666666666666667,"[[1.0, 9.0], [0.0, 9.0]]","[[0.25, 11.0], [0.005859375, 16.5], [0.041015625, 17.5], [0.12304687500000001, 18.5], [0.205078125, 19.5], [0.205078125, 20.5], [0.12304687500000001, 21.5], [0.041015625, 22.5], [0.005859375, 23.5]]"
0.5466666666666666,"[[1.0, -2.0], [0.0, -2.0]]","[[0.6000000000000001, -34.0], [0.4, 49.0]]"
0.6400000000000001,"[[0.9, 5.0], [0.099999999999999, -28.0]]","[[0.9500000000000001, 3.0], [0.05, 51.0]]"
0.6666666666666666,"[[1.0, 15.0], [0.0, 15.0]]","[[0.8, 14.0], [0.0015624999999999999, 26.5], [0.010937500000000001, 27.5], [0.0328125, 28.5], [0.0546875, 29.5], [0.0546875, 30.5], [0.0328125, 31.5], [0.010937500000000001, 32.5], [0.0015624999999999999, 33.5]]"
0.0933333333333333,"[[1.0, 6.0], [0.0, 6.0]]","[[0.8, 2.0], [0.2, 3.0]]"
0.6466666666666666,"[[1.0, 0.0], [0.0, 0.0]]","[[0.4, -25.0], [0.6000000000000001, 11.0]]"
0.5866666666666667,"[[0.9500000000000001, 31.0], [0.05, 14.0]]","[[0.25, 28.0], [0.75, 45.0]]"
0.2533333333333333,"[[0.5, 14.0], [0.5, -24.0]]","[[0.8, -11.0], [0.2, 14.0]]"
0.4666666666666667,"[[1.0, 11.0], [0.0, 11.0]]","[[0.4, 1.0], [0.30000000000000004, 16.0], [0.30000000000000004, 14.0]]"
0.3333333333333333,"[[0.25, 82.0], [0.75, 11.0]]","[[0.4, -27.0], [0.6000000000000001, 60.0]]"
0.5466666666666667,"[[0.25, 72.0], [0.75, -7.0]]","[[0.6000000000000001, -50.0], [0.4, 114.0]]"
0.4266666666666667,"[[0.05, 79.0], [0.9500000000000001, 25.0]]","[[0.75, 23.0], [0.25, 48.0]]"
0.8,"[[1.0, -9.0], [0.0, -9.0]]","[[0.5, -16.0], [0.5, 0.0]]"
0.08,"[[1.0, 16.0], [0.0, 16.0]]","[[0.01, 4.0], [0.495, 9.5], [0.495, 10.5]]"
0.6933333333333334,"[[1.0, 0.0], [0.0, 0.0]]","[[0.8, -9.0], [0.1, 65.0], [0.05, 67.0], [0.025, 71.0], [0.0125, 79.0], [0.00625, 95.0], [0.0031249999999999997, 127.0], [0.003124999999999, 191.0]]"
0.6133333333333333,"[[0.75, 26.0], [0.25, -14.0]]","[[0.99, 12.0], [0.01, 27.0]]"
0.4533333333333333,"[[1.0, 8.0], [0.0, 8.0]]","[[0.9, 5.0], [0.1, 34.0]]"
0.4133333333333334,"[[0.6000000000000001, 20.0], [0.4, 18.0]]","[[0.5, 1.0], [0.5, 35.0]]"
0.28,"[[0.4, 49.0], [0.6000000000000001, -38.0]]","[[0.5, -9.0], [0.5, -8.0]]"
0.2533333333333333,"[[1.0, 10.0], [0.0, 10.0]]","[[0.25, 3.0], [0.005859375, 6.5], [0.041015625, 7.5], [0.12304687500000001, 8.5], [0.205078125, 9.5], [0.205078125, 10.5], [0.12304687500000001, 11.5], [0.041015625, 12.5], [0.005859375, 13.5]]"
0.3915151515151515,"[[1.0, -9.0], [0.0, -9.0]]","[[0.75, -26.0], [0.25, 6.0]]"
0.1466666666666666,"[[0.4, 11.0], [0.6000000000000001, -2.0]]","[[0.9, -6.0], [0.1, 55.0]]"
0.4666666666666667,"[[1.0, 27.0], [0.0, 27.0]]","[[0.75, 5.0], [0.25, 95.0]]"
0.84,"[[1.0, -10.0], [0.0, -10.0]]","[[0.4, -28.0], [0.075, 5.5], [0.224999999999999, 6.5], [0.224999999999999, 7.5], [0.075, 8.5]]"
0.8933333333333332,"[[1.0, 17.0], [0.0, 17.0]]","[[0.9500000000000001, 23.0], [0.025, 39.0], [0.0125, 37.0], [0.00625, 33.0], [0.0031249999999999997, 25.0], [0.0015624999999999999, 9.0], [0.0015625, -23.0]]"
0.4266666666666667,"[[0.4, 38.0], [0.6000000000000001, -42.0]]","[[1.0, -10.0]]"
0.36,"[[1.0, 14.0], [0.0, 14.0]]","[[0.5, 13.5], [0.5, 14.5]]"
0.9733333333333332,"[[1.0, 20.0], [0.0, 20.0]]","[[0.75, 21.0], [0.0078125, 41.5], [0.0390625, 42.5], [0.078125, 43.5], [0.078125, 44.5], [0.0390625, 45.5], [0.0078125, 46.5]]"
0.0,"[[1.0, 3.0], [0.0, 3.0]]","[[0.199999999999999, -4.0], [0.00625, -5.5], [0.043750000000000004, -4.5], [0.13125, -3.5], [0.21875000000000003, -2.5], [0.21875000000000003, -1.5], [0.13125, -0.5], [0.043750000000000004, 0.5], [0.00625, 1.5]]"
0.2533333333333333,"[[1.0, 17.0], [0.0, 17.0]]","[[0.9500000000000001, 2.0], [0.05, 92.0]]"
0.5733333333333334,"[[1.0, 2.0], [0.0, 2.0]]","[[0.25, -22.0], [0.75, 10.0]]"
0.3066666666666667,"[[1.0, 26.0], [0.0, 26.0]]","[[0.8, 14.0], [0.2, 68.0]]"
0.8133333333333332,"[[1.0, 7.0], [0.0, 7.0]]","[[0.4, -50.0], [0.30000000000000004, 46.0], [0.15, 48.0], [0.075, 52.0], [0.0375, 60.0], [0.018750000000000003, 76.0], [0.009375, 108.0], [0.009375000000000001, 172.0]]"
0.7124999999999999,"[[1.0, 8.0], [0.0, 8.0]]","[[0.9500000000000001, 7.0], [0.05, 57.0]]"
0.75,"[[1.0, -4.0], [0.0, -4.0]]","[[0.25, -33.0], [0.75, 11.0]]"
0.125,"[[1.0, -2.0], [0.0, -2.0]]","[[0.4, -14.0], [0.30000000000000004, -6.0], [0.30000000000000004, -4.0]]"
0.3125,"[[1.0, 6.0], [0.0, 6.0]]","[[0.75, -1.0], [0.25, 21.0]]"
0.3625,"[[0.9, 31.0], [0.099999999999999, -30.0]]","[[0.199999999999999, 11.0], [0.8, 15.0]]"
0.9653846153846154,"[[1.0, -1.0], [0.0, -1.0]]","[[0.8, 0.0], [0.2, 4.0]]"
0.475,"[[0.9500000000000001, 18.0], [0.05, 9.0]]","[[0.4, -11.0], [0.30000000000000004, 31.5], [0.30000000000000004, 32.5]]"
0.3375,"[[1.0, 25.0], [0.0, 25.0]]","[[0.6000000000000001, -4.0], [0.4, 53.0]]"
0.6249999999999999,"[[0.2, 73.0], [0.8, -16.0]]","[[0.5, 1.5], [0.5, 2.5]]"
0.9125,"[[1.0, -1.0], [0.0, -1.0]]","[[0.9500000000000001, 0.0], [0.05, 49.0]]"
0.1125,"[[1.0, 30.0], [0.0, 30.0]]","[[0.199999999999999, -4.0], [0.8, 27.0]]"
0.4666666666666668,"[[1.0, 7.0], [0.0, 7.0]]","[[0.05, -25.0], [0.47500000000000003, -2.0], [0.23750000000000002, 0.0], [0.11875000000000001, 4.0], [0.059375, 12.0], [0.0296875, 28.0], [0.029687500000000002, 60.0]]"
0.8000000000000002,"[[0.25, 1.0], [0.75, -10.0]]","[[0.25, -26.0], [0.375, 13.0], [0.1875, 11.0], [0.09375000000000001, 7.0], [0.046875, -1.0], [0.0234375, -17.0], [0.0234375, -49.0]]"
0.7666666666666667,"[[0.01, 35.0], [0.99, 16.0]]","[[0.25, 21.0], [0.75, 22.0]]"
0.8888888888888888,"[[1.0, 18.0], [0.0, 18.0]]","[[0.9500000000000001, 21.0], [0.025, 28.0], [0.0125, 26.0], [0.0125, 22.0]]"
0.3555555555555555,"[[0.9, 7.0], [0.099999999999999, 4.0]]","[[0.75, -12.0], [0.25, 64.0]]"
0.7999999999999999,"[[1.0, -3.0], [0.0, -3.0]]","[[0.099999999999999, -30.0], [0.9, 6.0]]"
0.6,"[[0.25, 39.0], [0.75, 19.0]]","[[0.6000000000000001, -17.0], [0.0125, 106.5], [0.0625, 107.5], [0.125, 108.5], [0.125, 109.5], [0.0625, 110.5], [0.0125, 111.5]]"
0.3666666666666667,"[[1.0, 11.0], [0.0, 11.0]]","[[0.5, -11.0], [0.5, 18.0]]"
0.5999999999999999,"[[1.0, 17.0], [0.0, 17.0]]","[[0.6000000000000001, 16.0], [0.4, 24.0]]"
0.4888888888888889,"[[0.9500000000000001, 0.0], [0.05, -20.0]]","[[0.5, 0.0], [0.5, -2.0]]"
0.5777777777777777,"[[1.0, -7.0], [0.0, -7.0]]","[[0.8, -33.0], [0.2, 73.0]]"
0.5111111111111112,"[[1.0, 7.0], [0.0, 7.0]]","[[0.4, -44.0], [0.6000000000000001, 36.0]]"
0.4666666666666666,"[[1.0, -6.0], [0.0, -6.0]]","[[0.8, -34.0], [0.0015624999999999999, 105.5], [0.010937500000000001, 106.5], [0.0328125, 107.5], [0.0546875, 108.5], [0.0546875, 109.5], [0.0328125, 110.5], [0.010937500000000001, 111.5], [0.0015624999999999999, 112.5]]"
0.4222222222222223,"[[1.0, 12.0], [0.0, 12.0]]","[[0.199999999999999, -44.0], [0.8, 15.0]]"
0.6000000000000001,"[[0.01, 39.0], [0.99, 28.0]]","[[0.4, 15.0], [0.30000000000000004, 28.0], [0.15, 30.0], [0.075, 34.0], [0.0375, 42.0], [0.037500000000000006, 58.0]]"
0.9271604938271606,"[[1.0, 17.0], [0.0, 17.0]]","[[0.99, 22.0], [0.005, 30.0], [0.0025, 32.0], [0.00125, 36.0], [0.000625, 44.0], [0.000625, 60.0]]"
0.0333333333333333,"[[1.0, -10.0], [0.0, -10.0]]","[[0.05, -27.0], [0.47500000000000003, -12.5], [0.47500000000000003, -11.5]]"
0.1777777777777777,"[[0.05, 15.0], [0.9500000000000001, -4.0]]","[[0.01, -19.0], [0.495, -6.0], [0.24750000000000003, -4.0], [0.24750000000000003, 0.0]]"
0.9222222222222224,"[[1.0, 1.0], [0.0, 1.0]]","[[0.99, 6.0], [0.01, 55.0]]"
0.4444444444444444,"[[1.0, 27.0], [0.0, 27.0]]","[[0.5, -19.0], [0.5, 64.0]]"
0.1555555555555555,"[[1.0, -7.0], [0.0, -7.0]]","[[0.9500000000000001, -11.0], [0.05, -4.0]]"
0.9333333333333332,"[[0.25, 36.0], [0.75, 28.0]]","[[0.9500000000000001, 40.0], [0.05, 48.0]]"
0.0555555555555555,"[[1.0, 3.0], [0.0, 3.0]]","[[0.05, -39.0], [0.9500000000000001, 3.0]]"
0.0777777777777777,"[[0.05, 87.0], [0.9500000000000001, -5.0]]","[[0.99, -9.0], [0.01, 23.0]]"
0.1333333333333333,"[[0.5, 53.0], [0.5, 5.0]]","[[0.4, -11.0], [0.6000000000000001, 44.0]]"
0.2444444444444445,"[[1.0, 19.0], [0.0, 19.0]]","[[0.01, -19.0], [0.99, 18.0]]"
0.175,"[[0.4, 14.0], [0.6000000000000001, 7.0]]","[[0.8, -30.0], [0.2, 106.0]]"
0.7499999999999999,"[[1.0, 13.0], [0.0, 13.0]]","[[0.5, 12.0], [0.015625, 17.5], [0.078125, 18.5], [0.15625, 19.5], [0.15625, 20.5], [0.078125, 21.5], [0.015625, 22.5]]"
0.35,"[[0.1, 25.0], [0.9, -14.0]]","[[0.99, -9.0], [0.01, -5.0]]"
0.7,"[[0.4, 90.0], [0.6000000000000001, -15.0]]","[[0.4, 19.0], [0.30000000000000004, 30.0], [0.15, 32.0], [0.075, 36.0], [0.0375, 44.0], [0.037500000000000006, 60.0]]"
0.2375,"[[0.05, 67.0], [0.9500000000000001, 20.0]]","[[0.5, -26.0], [0.5, 75.0]]"
0.125,"[[1.0, 28.0], [0.0, 28.0]]","[[0.199999999999999, 5.0], [0.8, 22.0]]"
0.3875000000000001,"[[0.75, 6.0], [0.25, 2.0]]","[[0.8, -18.0], [0.2, 82.0]]"
0.725,"[[0.25, 37.0], [0.75, -7.0]]","[[0.9, -1.0], [0.05, 50.0], [0.025, 48.0], [0.024999999999999002, 44.0]]"
0.4580645161290323,"[[1.0, 21.0], [0.0, 21.0]]","[[0.75, -2.0], [0.25, 90.0]]"
0.4125,"[[0.4, 65.0], [0.6000000000000001, -7.0]]","[[0.5, -46.0], [0.5, 87.0]]"
0.5875,"[[1.0, 10.0], [0.0, 10.0]]","[[0.5, 1.0], [0.5, 26.0]]"
0.3625,"[[1.0, 15.0], [0.0, 15.0]]","[[0.4, -28.0], [0.6000000000000001, 51.0]]"
0.6625,"[[1.0, -5.0], [0.0, -5.0]]","[[0.6000000000000001, -40.0], [0.4, 52.0]]"
0.5624999999999999,"[[0.4, 46.0], [0.6000000000000001, 11.0]]","[[0.199999999999999, 13.0], [0.4, 27.0], [0.2, 29.0], [0.1, 33.0], [0.099999999999999, 41.0]]"
0.475,"[[0.25, 43.0], [0.75, -22.0]]","[[0.5, -1.0], [0.5, -1.0]]"
0.8875,"[[0.9500000000000001, -6.0], [0.05, -13.0]]","[[0.199999999999999, -5.0], [0.8, -4.0]]"
0.6375000000000001,"[[1.0, -8.0], [0.0, -8.0]]","[[0.6000000000000001, -14.0], [0.4, 0.0]]"
0.75,"[[0.25, 75.0], [0.75, -1.0]]","[[0.199999999999999, 3.0], [0.8, 29.0]]"
0.75,"[[0.2, 79.0], [0.8, 18.0]]","[[0.9, 23.0], [0.1, 86.0]]"
0.5624999999999999,"[[1.0, -7.0], [0.0, -7.0]]","[[0.75, -15.0], [0.03125, 29.5], [0.09375000000000001, 30.5], [0.09375000000000001, 31.5], [0.03125, 32.5]]"
0.175,"[[1.0, 26.0], [0.0, 26.0]]","[[0.9500000000000001, 15.0], [0.05, 32.0]]"
0.4875,"[[1.0, 10.0], [0.0, 10.0]]","[[0.5, -31.0], [0.25, 53.0], [0.125, 51.0], [0.0625, 47.0], [0.03125, 39.0], [0.015625, 23.0], [0.015625, -9.0]]"
0.5419354838709678,"[[1.0, 20.0], [0.0, 20.0]]","[[0.4, -20.0], [0.30000000000000004, 37.0], [0.15, 39.0], [0.075, 43.0], [0.07500000000000001, 51.0]]"
0.7625,"[[0.25, 62.0], [0.75, -18.0]]","[[0.6000000000000001, 7.0], [0.05, 6.5], [0.15000000000000002, 7.5], [0.15000000000000002, 8.5], [0.05, 9.5]]"
0.3875,"[[1.0, 12.0], [0.0, 12.0]]","[[0.6000000000000001, -23.0], [0.2, 35.0], [0.1, 37.0], [0.05, 41.0], [0.025, 49.0], [0.024999999999999002, 65.0]]"
0.0944444444444444,"[[1.0, -5.0], [0.0, -5.0]]","[[0.05, -17.0], [0.9500000000000001, -9.0]]"
0.5,"[[1.0, 23.0], [0.0, 23.0]]","[[0.5, -22.0], [0.5, 78.0]]"
0.55,"[[0.2, 46.0], [0.8, 12.0]]","[[0.6000000000000001, 15.0], [0.4, 29.0]]"
0.85,"[[1.0, 4.0], [0.0, 4.0]]","[[0.9500000000000001, 5.0], [0.05, 87.0]]"
0.8125,"[[1.0, 10.0], [0.0, 10.0]]","[[0.99, 11.0], [0.005, 89.0], [0.0025, 91.0], [0.00125, 95.0], [0.000625, 103.0], [0.000625, 119.0]]"
0.6875,"[[1.0, -9.0], [0.0, -9.0]]","[[0.6000000000000001, -38.0], [0.4, 27.0]]"
0.4125,"[[0.25, 53.0], [0.75, 4.0]]","[[1.0, 16.0]]"
0.45,"[[1.0, -6.0], [0.0, -6.0]]","[[0.9, -17.0], [0.1, 80.0]]"
0.4533333333333333,"[[1.0, -3.0], [0.0, -3.0]]","[[0.9, -13.0], [0.05, 6.0], [0.025, 8.0], [0.0125, 12.0], [0.012499999999999001, 20.0]]"
